data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-03-21 16:33:45.630135;1234;Canoas;Luis Fernando;Tenis Adidas;Mary Lindsey;feminino;credito
2025-03-21 17:02:48.575684;1235;Florianópolis;Mario Sérgio;Tenis NB;Jean Seeley;feminino;credito
2025-03-22 02:25:47.034556;1236;São Paulo;Cassia Moraes;Tenis Adidas;Bridget Boccella;feminino;pix
2025-03-22 17:03:46.114181;1237;Florianópolis;Mario Sérgio;Tenis Nike;Bill Tacy;masculino;credito
2025-03-22 17:04:47.341810;1238;Porto Alegre;Rodrigo Tadewald;Tenis NB;Heather Fee;feminino;credito
2025-03-22 18:30:48.792315;1239;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Earl Karle;masculino;credito
2025-03-22 18:36:47.021006;1240;Florianópolis;Mario Sérgio;Tenis Nike;Eric Webb;masculino;credito
2025-03-22 20:06:46.930720;1241;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Irving Woltz;masculino;credito
2025-03-22 21:00:46.056211;1242;Florianópolis;Mario Sérgio;Tenis Nike;Philip Williams;masculino;credito
2025-03-22 21:45:45.269662;1243;Porto Alegre;Rodrigo Tadewald;Tenis NB;Kathleen Carnes;feminino;pix
2025-03-22 23:06:45.993130;1244;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Rosie Murphy;feminino;credito
2025-03-23 01:27:47.173596;1245;Florianópolis;Mario Sérgio;Tenis NB;Freddie Martin;masculino;credito
2025-03-23 01:36:49.312664;1246;Florianópolis;Claudia dos Santos;Tenis Adidas;Emma Gibbs;feminino;boleto
2025-03-23 01:54:49.526687;1247;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Linda Angus;feminino;credito
2025-03-23 02:03:47.503685;1248;Porto Alegre;Luiza Cherobini;Tenis NB;Priscilla Fox;feminino;pix
2025-03-23 02:34:46.150998;1249;Caxias do Sul;Mateus Kienzle;Tenis NB;Mary Gallegos;feminino;pix
2025-03-23 18:19:46.642451;1250;Porto Alegre;Luiza Cherobini;Tenis Adidas;Mary Willis;feminino;pix
2025-03-23 21:06:47.361704;1251;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Joseph Mertens;masculino;pix
2025-03-23 23:46:47.503926;1252;Canoas;Carlos Henrique;Tenis Fila;Laura Boyd;feminino;boleto
2025-03-24 00:34:49.491387;1253;Caxias do Sul;Mateus Kienzle;Tenis NB;Tamra Glass;feminino;credito
2025-03-24 01:45:49.336642;1254;São Paulo;Claudio Bueno;Tenis Fila;Kelley Barrett;feminino;credito
2025-03-24 01:51:44.958951;1255;Florianópolis;Claudia dos Santos;Tenis Nike;Willie Thomas;masculino;credito
2025-03-24 18:50:47.736187;1256;Canoas;Luis Fernando;Tenis NB;Kirsten Tellez;feminino;credito
2025-03-24 20:55:49.082859;1257;Canoas;Carlos Henrique;Tenis Adidas;Harry Martin;masculino;credito
2025-03-24 21:40:46.447805;1258;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Phyllis Eaton;feminino;boleto
2025-03-25 00:21:46.544701;1259;Lajeado;Juliano Faccioni;Tenis Fila;Celeste Cass;feminino;boleto
2025-03-25 18:38:45.842457;1260;Porto Alegre;Luiza Cherobini;Tenis Nike;Rose Nye;feminino;credito
2025-03-25 18:44:46.492348;1261;Lajeado;Adriano Soares;Tenis Adidas;Michael Goss;masculino;credito
2025-03-25 18:44:49.300352;1262;Florianópolis;Mario Sérgio;Tenis Adidas;Dennis Powell;masculino;credito
2025-03-25 21:11:48.389450;1263;Caxias do Sul;Mateus Kienzle;Tenis Nike;Jeffrey Mccool;masculino;credito
2025-03-25 21:29:45.055043;1264;Lajeado;Juliano Faccioni;Tenis Fila;Ronald Heath;masculino;credito
2025-03-26 02:22:45.046254;1265;Florianópolis;Mario Sérgio;Tenis Adidas;John Parks;masculino;credito
2025-03-26 02:25:47.408092;1266;Caxias do Sul;Mateus Kienzle;Tenis Fila;Randal Hollins;masculino;credito
2025-03-26 19:06:47.989482;1267;Canoas;Carlos Henrique;Tenis Adidas;Arthur Mouser;masculino;credito
2025-03-26 19:16:47.400936;1268;Florianópolis;Mario Sérgio;Tenis Adidas;Junior Byrd;masculino;credito
2025-03-26 20:23:46.673646;1269;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Mark Corey;masculino;credito
2025-03-26 20:58:46.275574;1270;Porto Alegre;Luiza Cherobini;Tenis Fila;Maxwell Gross;masculino;credito
2025-03-26 22:21:48.833080;1271;Canoas;Luis Fernando;Tenis Adidas;Stephanie Scanlon;feminino;boleto
2025-03-26 22:50:48.224218;1272;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Carrie Delatorre;feminino;credito
2025-03-27 01:46:45.915814;1273;Florianópolis;Claudia dos Santos;Tenis Fila;Gordon Archut;masculino;credito
2025-03-27 16:41:48.944772;1274;Lajeado;Juliano Faccioni;Tenis Adidas;Beverly Robison;feminino;credito
2025-03-27 21:34:48.212005;1275;Porto Alegre;Luiza Cherobini;Tenis Nike;Laurie Dreher;feminino;credito
2025-03-27 22:15:49.166854;1276;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Arthur Arrowood;masculino;credito
2025-03-27 22:20:49.613307;1277;Florianópolis;Mario Sérgio;Tenis Fila;Laura Demaire;feminino;credito
2025-03-27 23:23:49.705115;1278;Lajeado;Juliano Faccioni;Tenis Adidas;Jesse Spruiell;masculino;credito
2025-03-28 01:26:49.042546;1279;São Paulo;Claudio Bueno;Tenis NB;Anne Joseph;feminino;credito
2025-03-28 02:33:45.654300;1280;São Paulo;Claudio Bueno;Tenis Adidas;Kathy Snyder;feminino;credito
2025-03-28 17:19:47.992656;1281;Lajeado;Juliano Faccioni;Tenis Nike;Melissa Story;feminino;credito
2025-03-28 18:34:48.833909;1282;Lajeado;Juliano Faccioni;Tenis Adidas;Frank Floyd;masculino;credito
2025-03-28 20:26:48.832592;1283;Canoas;Carlos Henrique;Tenis Fila;William Richardson;masculino;credito
2025-03-28 21:26:47.096714;1284;Florianópolis;Claudia dos Santos;Tenis Adidas;Amy Rivera;feminino;credito
2025-03-28 21:50:46.852599;1285;Lajeado;Adriano Soares;Tenis Fila;Janice Bagley;feminino;credito
2025-03-28 22:05:48.881922;1286;Porto Alegre;Luiza Cherobini;Tenis Adidas;Virginia Dempsey;feminino;credito
2025-03-28 23:44:47.649132;1287;Canoas;Luis Fernando;Tenis Nike;Eugene Farnam;masculino;credito
2025-03-29 01:08:49.265471;1288;São Paulo;Claudio Bueno;Tenis NB;Crystal Howell;feminino;credito
2025-03-29 02:22:46.447426;1289;São Paulo;Cassia Moraes;Tenis NB;Johnathan Harmon;masculino;credito
2025-03-29 03:15:46.368369;1290;Canoas;Luis Fernando;Tenis Nike;William Walker;masculino;credito
2025-03-29 18:39:47.411454;1291;Canoas;Luis Fernando;Tenis Fila;Joleen Dolfi;feminino;credito
2025-03-29 19:25:49.610582;1292;Florianópolis;Claudia dos Santos;Tenis Adidas;Kimberly Parent;feminino;pix
2025-03-29 19:30:47.142562;1293;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Mercedes Juarez;feminino;credito
2025-03-29 22:47:46.938266;1294;São Paulo;Cassia Moraes;Tenis Nike;Edgar Florence;masculino;credito
2025-03-29 22:53:47.814239;1295;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Angela Reynolds;feminino;credito
2025-03-29 23:24:45.957792;1296;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Cheri Kelly;feminino;credito
2025-03-29 23:47:45.502884;1297;Lajeado;Juliano Faccioni;Tenis Fila;Annie Trevino;feminino;boleto
2025-03-30 00:06:46.235491;1298;Florianópolis;Mario Sérgio;Tenis Nike;Antonietta Farley;feminino;credito
2025-03-30 01:04:47.551964;1299;Caxias do Sul;Mateus Kienzle;Tenis Nike;Steve Howk;masculino;boleto
2025-03-30 01:25:47.767798;1300;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Robert Haney;masculino;boleto
2025-03-30 02:58:46.961885;1301;Florianópolis;Claudia dos Santos;Tenis Nike;Agnes Thomas;feminino;credito
2025-03-30 20:38:49.744357;1302;Lajeado;Juliano Faccioni;Tenis Fila;Sharon Gonzalez;feminino;credito
2025-03-30 22:06:46.275392;1303;Florianópolis;Mario Sérgio;Tenis Fila;David Schwartz;masculino;credito
2025-03-31 00:07:45.653399;1304;Porto Alegre;Rodrigo Tadewald;Tenis NB;Peter Edwards;masculino;credito
2025-03-31 02:36:45.188435;1305;Lajeado;Juliano Faccioni;Tenis Adidas;Cynthia Doak;feminino;credito
2025-03-31 02:44:48.554584;1306;São Paulo;Cassia Moraes;Tenis Adidas;Rose Johnson;feminino;credito
2025-03-31 22:46:47.709662;1307;São Paulo;Claudio Bueno;Tenis Adidas;Virginia Alegre;feminino;credito
2025-03-31 22:58:47.729113;1308;Porto Alegre;Luiza Cherobini;Tenis NB;Lisa Schneider;feminino;credito
2025-04-01 00:08:47.048452;1309;Lajeado;Adriano Soares;Tenis Nike;Earl Christiansen;masculino;credito
2025-04-01 00:56:46.135215;1310;Florianópolis;Claudia dos Santos;Tenis NB;David Ryan;masculino;credito
2025-04-01 00:59:45.449504;1311;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Geraldine Jackson;feminino;credito
2025-04-01 02:37:47.920951;1312;Lajeado;Adriano Soares;Tenis NB;Joanne Cross;feminino;boleto
2025-04-01 02:49:47.584015;1313;Porto Alegre;Luiza Cherobini;Tenis NB;Jerry Gill;masculino;credito
2025-04-01 03:13:47.527529;1314;Lajeado;Juliano Faccioni;Tenis NB;Pamela Hurst;feminino;boleto
2025-04-01 18:15:45.169891;1315;Florianópolis;Claudia dos Santos;Tenis Fila;Michael Weil;masculino;credito
2025-04-01 18:52:49.588981;1316;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Benjamin Marvin;masculino;credito
2025-04-01 23:45:45.327762;1317;Lajeado;Adriano Soares;Tenis Adidas;Michael Mckennon;masculino;boleto
2025-04-02 01:23:45.300509;1318;Florianópolis;Mario Sérgio;Tenis Fila;Linda Boyd;feminino;credito
2025-04-02 02:32:49.744047;1319;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Kathleen Hooper;feminino;credito
2025-04-02 17:15:48.225968;1320;Florianópolis;Mario Sérgio;Tenis Adidas;Helen Marguez;feminino;credito
2025-04-02 19:16:47.327370;1321;São Paulo;Cassia Moraes;Tenis Nike;Brenda Flores;feminino;credito
2025-04-02 20:16:47.142876;1322;Porto Alegre;Luiza Cherobini;Tenis Fila;Roger Mcallister;masculino;boleto
2025-04-02 20:22:48.943033;1323;Florianópolis;Claudia dos Santos;Tenis NB;Milton Rosas;masculino;credito
2025-04-02 20:26:45.136054;1324;Porto Alegre;Luiza Cherobini;Tenis Adidas;Florence Barlage;feminino;credito
2025-04-02 21:27:47.578074;1325;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Brian Root;masculino;credito
2025-04-02 21:37:48.402571;1326;Caxias do Sul;Mateus Kienzle;Tenis NB;Peter Boll;masculino;credito
2025-04-02 23:01:48.230837;1327;São Paulo;Cassia Moraes;Tenis NB;Ana Gleim;feminino;credito
2025-04-03 00:21:46.798636;1328;Lajeado;Adriano Soares;Tenis Nike;Adina Webb;feminino;credito
2025-04-03 01:00:49.499818;1329;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Myrtle Yoder;feminino;credito
2025-04-03 02:00:45.433120;1330;Caxias do Sul;Mateus Kienzle;Tenis NB;Susan Peragine;feminino;credito
2025-04-03 02:04:48.251127;1331;Lajeado;Adriano Soares;Tenis Fila;Scott Cotter;masculino;credito
2025-04-03 02:14:46.177403;1332;Canoas;Luis Fernando;Tenis Fila;Dena Clark;feminino;credito
2025-04-03 02:32:48.590867;1333;Florianópolis;Claudia dos Santos;Tenis Fila;Patricia Unknow;feminino;credito
2025-04-03 16:48:46.961638;1334;Porto Alegre;Luiza Cherobini;Tenis NB;Lyle Lewis;masculino;credito
2025-04-03 16:56:47.049453;1335;Florianópolis;Claudia dos Santos;Tenis NB;David Gagne;masculino;credito
2025-04-03 20:01:46.189914;1336;São Paulo;Cassia Moraes;Tenis NB;Carol Miller;feminino;boleto
2025-04-03 20:14:49.044087;1337;Florianópolis;Claudia dos Santos;Tenis Fila;Mary Chen;feminino;credito
2025-04-03 20:51:45.216696;1338;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Aida Maynard;feminino;credito
2025-04-03 22:30:46.031118;1339;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Debbie Amerson;feminino;credito
2025-04-04 17:18:47.603745;1340;Lajeado;Adriano Soares;Tenis NB;Rickey Valencia;masculino;credito
2025-04-04 18:21:45.562925;1341;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Mary Hughes;feminino;credito
2025-04-04 19:14:48.247557;1342;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Brian Matsuda;masculino;credito
2025-04-04 19:56:47.361415;1343;Florianópolis;Mario Sérgio;Tenis NB;Janice Hall;feminino;credito
2025-04-04 20:53:48.593574;1344;Canoas;Luis Fernando;Tenis Nike;Willard Martinez;masculino;credito
2025-04-04 21:20:48.838759;1345;São Paulo;Cassia Moraes;Tenis Adidas;Charles Callahan;masculino;boleto
2025-04-04 22:16:47.222901;1346;Florianópolis;Mario Sérgio;Tenis Nike;Garfield Allen;masculino;credito
2025-04-05 00:16:46.856221;1347;Canoas;Luis Fernando;Tenis NB;Jeffrey Lawrence;masculino;credito
2025-04-05 00:32:45.674147;1348;Canoas;Carlos Henrique;Tenis Fila;Marsha Frisbie;feminino;credito
2025-04-05 01:17:46.771738;1349;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Maria Franke;feminino;pix
2025-04-05 02:36:46.787922;1350;Lajeado;Adriano Soares;Tenis Nike;Omar Smith;masculino;credito
2025-04-05 03:02:47.593919;1351;São Paulo;Claudio Bueno;Tenis NB;Edwardo Thompson;masculino;credito
2025-04-06 02:42:48.802652;1352;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Herman Berg;masculino;credito
2025-04-06 03:05:48.444529;1353;São Paulo;Cassia Moraes;Tenis Fila;Stuart Obrien;masculino;credito
2025-04-06 18:30:45.485368;1354;São Paulo;Cassia Moraes;Tenis NB;Janae Ware;feminino;credito
2025-04-06 18:57:49.361046;1355;Canoas;Carlos Henrique;Tenis Adidas;Ann Reeb;feminino;pix
2025-04-06 20:01:47.604162;1356;Lajeado;Juliano Faccioni;Tenis Nike;Van Lee;masculino;credito
2025-04-06 23:00:45.771103;1357;Florianópolis;Mario Sérgio;Tenis Nike;Donna Knight;feminino;pix
2025-04-07 01:22:48.816760;1358;Lajeado;Juliano Faccioni;Tenis NB;Edgar Chapman;masculino;credito
2025-04-07 01:39:48.263187;1359;Canoas;Carlos Henrique;Tenis Nike;Barbara Dobson;feminino;credito
2025-04-07 17:55:47.206512;1360;Florianópolis;Claudia dos Santos;Tenis Fila;Anthony Mcclellan;masculino;credito
2025-04-07 18:15:47.945690;1361;Porto Alegre;Rodrigo Tadewald;Tenis NB;Brain Langer;masculino;credito
2025-04-07 18:18:47.804521;1362;São Paulo;Claudio Bueno;Tenis Adidas;Roma Graven;feminino;credito
2025-04-07 18:20:48.593335;1363;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Ed Pope;masculino;pix
2025-04-07 18:44:47.848632;1364;São Paulo;Claudio Bueno;Tenis Adidas;Raymond Michael;masculino;credito
2025-04-07 19:15:48.826652;1365;Florianópolis;Mario Sérgio;Tenis Fila;Lucas Simmons;masculino;credito
2025-04-07 20:04:48.670499;1366;Canoas;Carlos Henrique;Tenis Nike;Angelica Montgomery;feminino;credito
2025-04-07 21:02:46.492660;1367;Lajeado;Juliano Faccioni;Tenis Nike;Mollie Parsons;feminino;credito
2025-04-07 21:13:48.816909;1368;São Paulo;Cassia Moraes;Tenis Adidas;Mattie Johnson;feminino;credito
2025-04-08 01:14:48.458024;1369;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Cheryl Hegarty;feminino;credito
2025-04-08 01:56:48.872993;1370;Caxias do Sul;Mateus Kienzle;Tenis NB;Anthony Sloane;masculino;credito
2025-04-08 17:45:46.570850;1371;Florianópolis;Claudia dos Santos;Tenis NB;Tom Hendon;masculino;boleto
2025-04-08 18:20:47.170125;1372;Lajeado;Juliano Faccioni;Tenis Nike;Mary Jacobs;feminino;credito
2025-04-08 19:54:49.605846;1373;Porto Alegre;Luiza Cherobini;Tenis Adidas;Frank Fragoso;masculino;credito
2025-04-08 21:03:47.600210;1374;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Donna Reinhold;feminino;credito
2025-04-08 22:55:49.643744;1375;Canoas;Carlos Henrique;Tenis Adidas;Carmen Whitaker;feminino;credito
2025-04-08 23:41:48.230647;1376;Porto Alegre;Rodrigo Tadewald;Tenis NB;Monique Johnson;feminino;credito
2025-04-09 01:51:47.762817;1377;Florianópolis;Claudia dos Santos;Tenis Nike;Winnifred Butler;feminino;credito
2025-04-09 03:18:47.021109;1378;Canoas;Carlos Henrique;Tenis NB;Robert Scott;masculino;credito
2025-04-09 16:22:48.594176;1379;Lajeado;Adriano Soares;Tenis Nike;Rafael Landon;masculino;credito
2025-04-09 18:05:49.028400;1380;Lajeado;Juliano Faccioni;Tenis Adidas;Scott Cox;masculino;credito
2025-04-09 18:44:48.220581;1381;Lajeado;Juliano Faccioni;Tenis Fila;Charlotte Tune;feminino;credito
2025-04-09 20:12:48.152710;1382;Canoas;Carlos Henrique;Tenis Nike;Andrew Mcdougall;masculino;credito
2025-04-09 20:13:45.120371;1383;Canoas;Carlos Henrique;Tenis Adidas;Matthew Bond;masculino;boleto
2025-04-09 20:42:47.933403;1384;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Paula Charlesworth;feminino;credito
2025-04-09 20:58:46.855230;1385;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Edward Uribe;masculino;credito
2025-04-10 01:33:48.900185;1386;Lajeado;Adriano Soares;Tenis Nike;Diana Mehlig;feminino;credito
2025-04-10 03:14:46.714917;1387;Porto Alegre;Luiza Cherobini;Tenis Nike;Clarence Patel;masculino;credito
2025-04-10 16:33:49.108982;1388;Canoas;Luis Fernando;Tenis Adidas;Cathy Baker;feminino;credito
2025-04-10 17:02:44.959693;1389;Caxias do Sul;Mateus Kienzle;Tenis Nike;David Lawson;masculino;credito
2025-04-10 21:20:49.369971;1390;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Roger Stephens;masculino;credito
2025-04-10 22:09:47.861046;1391;Canoas;Luis Fernando;Tenis Nike;Frank Tafoya;masculino;credito
2025-04-10 22:19:48.593253;1392;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Patrick Brown;masculino;credito
2025-04-10 23:44:45.975053;1393;Caxias do Sul;Mateus Kienzle;Tenis Fila;Kristen Bullock;feminino;credito
2025-04-11 01:30:47.484258;1394;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Eddie Miller;masculino;credito
2025-04-11 02:27:45.907328;1395;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Charles Howland;masculino;boleto
2025-04-11 02:58:48.257449;1396;Florianópolis;Claudia dos Santos;Tenis NB;Amanda Aeschliman;feminino;credito
2025-04-11 17:17:46.079511;1397;Canoas;Luis Fernando;Tenis Fila;Angel Raines;masculino;credito
2025-04-11 18:32:47.387665;1398;Porto Alegre;Luiza Cherobini;Tenis Nike;Michael Price;masculino;credito
2025-04-11 20:56:47.768093;1399;Canoas;Carlos Henrique;Tenis NB;Richard Metz;masculino;credito
2025-04-11 21:31:49.690212;1400;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Jonathon Cooper;masculino;credito
2025-04-11 22:45:47.182458;1401;Canoas;Luis Fernando;Tenis Nike;Nick Rowe;masculino;credito
2025-04-12 00:06:46.604716;1402;Lajeado;Juliano Faccioni;Tenis Adidas;Sharon Buxton;feminino;credito
2025-04-12 00:52:44.964412;1403;Porto Alegre;Luiza Cherobini;Tenis Nike;William Baker;masculino;credito
2025-04-12 01:38:48.386852;1404;Florianópolis;Mario Sérgio;Tenis Adidas;Debra Lawson;feminino;credito
2025-04-12 02:29:48.444767;1405;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Erin Farlow;feminino;credito
2025-04-12 18:18:47.315122;1406;Caxias do Sul;Mateus Kienzle;Tenis Fila;Geneva Newman;feminino;credito
2025-04-12 19:39:46.120296;1407;Canoas;Luis Fernando;Tenis Adidas;Aaron Yates;masculino;pix
2025-04-12 21:16:48.074200;1408;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Jay Kshywonis;masculino;credito
2025-04-12 22:23:46.967712;1409;Lajeado;Juliano Faccioni;Tenis NB;Charles Matthews;masculino;credito
2025-04-12 22:33:46.235260;1410;Canoas;Luis Fernando;Tenis Fila;Lonnie Farmer;masculino;pix
2025-04-12 23:16:48.647687;1411;Porto Alegre;Rodrigo Tadewald;Tenis NB;Austin Gates;masculino;credito
2025-04-13 02:28:48.011790;1412;Porto Alegre;Rodrigo Tadewald;Tenis NB;Mary Stanton;feminino;pix
2025-04-13 17:10:47.527359;1413;Lajeado;Adriano Soares;Tenis NB;Ada Kennedy;feminino;credito
2025-04-13 18:42:47.502721;1414;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Margarete Lewis;feminino;credito
2025-04-13 19:50:45.898513;1415;São Paulo;Claudio Bueno;Tenis Fila;Nicole Sullivan;feminino;credito
2025-04-14 00:00:46.208509;1416;Lajeado;Adriano Soares;Tenis Nike;Matthew Harris;masculino;boleto
2025-04-14 00:20:45.292151;1417;Florianópolis;Claudia dos Santos;Tenis Nike;Donnie Dikes;masculino;credito
2025-04-14 00:24:48.932092;1418;São Paulo;Claudio Bueno;Tenis Fila;Edward Whitt;masculino;credito
2025-04-14 00:41:48.498763;1419;Canoas;Carlos Henrique;Tenis Fila;Loretta Noon;feminino;credito
2025-04-14 00:47:48.465300;1420;Lajeado;Juliano Faccioni;Tenis Adidas;Mona Cernota;feminino;credito
2025-04-14 02:22:45.046408;1421;Florianópolis;Claudia dos Santos;Tenis Fila;Ismael Eye;masculino;credito
2025-04-14 03:05:47.131557;1422;Canoas;Luis Fernando;Tenis NB;Raymond Shanholtzer;masculino;credito
2025-04-14 17:39:46.718416;1423;Lajeado;Adriano Soares;Tenis NB;Erica Westbrook;feminino;credito
2025-04-14 18:18:46.962009;1424;Lajeado;Juliano Faccioni;Tenis Nike;Elizabeth Glanton;feminino;pix
2025-04-14 18:43:46.760574;1425;Caxias do Sul;Mateus Kienzle;Tenis NB;Kenneth Burton;masculino;boleto
2025-04-14 21:05:45.828091;1426;Canoas;Carlos Henrique;Tenis Adidas;Edith Morrow;feminino;credito
2025-04-15 17:09:47.223298;1427;Florianópolis;Claudia dos Santos;Tenis Nike;Chris Morales;masculino;boleto
2025-04-15 17:18:46.372979;1428;São Paulo;Claudio Bueno;Tenis NB;Clinton Gilchrist;masculino;credito
2025-04-15 20:48:45.654446;1429;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Michael Manning;masculino;credito
2025-04-15 22:00:46.803078;1430;Lajeado;Adriano Soares;Tenis NB;Kathryn Mckee;feminino;credito
2025-04-15 22:16:49.081239;1431;Canoas;Carlos Henrique;Tenis Nike;Lorenzo Gaytan;masculino;credito
2025-04-15 22:19:46.009914;1432;Florianópolis;Mario Sérgio;Tenis Adidas;Mellisa Allen;feminino;credito
2025-04-16 01:53:48.665767;1433;Canoas;Luis Fernando;Tenis Nike;Diane Harris;feminino;credito
2025-04-16 02:27:44.996203;1434;Florianópolis;Claudia dos Santos;Tenis Fila;Frances Garcia;feminino;credito
2025-04-16 20:07:46.190677;1435;Caxias do Sul;Mateus Kienzle;Tenis NB;Vanessa Most;feminino;credito
2025-04-16 20:28:47.926365;1436;Porto Alegre;Luiza Cherobini;Tenis NB;Jeffrey Hamamoto;masculino;credito
2025-04-16 20:58:49.080890;1437;São Paulo;Cassia Moraes;Tenis Adidas;Michael West;masculino;credito
2025-04-16 21:36:45.770983;1438;Canoas;Luis Fernando;Tenis NB;Louise Lewis;feminino;credito
2025-04-16 22:21:49.011604;1439;Lajeado;Adriano Soares;Tenis Adidas;Rebecca Allen;feminino;credito
2025-04-16 23:22:47.939703;1440;Lajeado;Adriano Soares;Tenis Fila;Philip Shellenberger;masculino;boleto
2025-04-16 23:53:47.482584;1441;Caxias do Sul;Mateus Kienzle;Tenis NB;Hannah Jones;feminino;credito
2025-04-17 02:39:47.049335;1442;Porto Alegre;Rodrigo Tadewald;Tenis Nike;John Sims;masculino;boleto
